t,s,attack_dos,x,y,xd,yd,x_dos,y_dos,mode,v_out,w_out
31.150000000000002,0.5013755499248154,1,1.014343925583956,0.9873528486815256,1.0,0.990371150526302,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.200000000000003,0.5015049057132805,1,1.0147251526506789,0.986428367246559,1.0,0.9894656600070456,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.25,0.5016350753934836,1,1.015097115995937,0.9855001198281493,1.0,0.9885544722456242,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.3,0.5017659761971747,1,1.015459778423706,0.9845681992502647,1.0,0.9876381666197871,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.35,0.5018975462230908,1,1.0158131036680451,0.9836326987041865,1.0,0.9867171764383738,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.400000000000002,0.5020297381170732,1,1.0161570563967244,0.9826937117391896,1.0,0.9857918331804969,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.450000000000003,0.5021625147366381,1,1.0164916022147577,0.9817513322531881,1.0,0.9848623968435426,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.5,0.5022958460725326,1,1.0168167076678418,0.9808056544833453,1.0,0.9839290774922809,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.55,0.5024297070501815,1,1.0171323402457026,0.9798567729966501,1.0,0.9829920506487387,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.6,0.5025640760791932,1,1.0174384683853452,0.9789047826804603,1.0,0.982051467445657,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.650000000000002,0.5026989339943745,1,1.0177350614742107,0.9779497787330145,1.0,0.9811074620393876,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.700000000000003,0.5028342632708029,1,1.0180220898532373,0.9769918566539113,1.0,0.9801601571043885,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.75,0.5029700475628752,1,1.0182995248198266,0.9760311122345605,1.0,0.9792096670598828,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.8,0.5031062713380047,1,1.0185673386307128,0.9750676415486035,1.0,0.9782561006339765,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.85,0.5032429195765762,1,1.018825504504738,0.9741015409423058,1.0,0.977299562963976,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.900000000000002,0.5033799776504158,1,1.0190739966255302,0.9731329070249232,1.0,0.976340156447099,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
31.950000000000003,0.5035174311940869,1,1.0193127901440844,0.97216183665904,1.0,0.9753779816414012,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.0,0.5036552659711676,1,1.0195418611812475,0.9711884269508836,1.0,0.9744131382018357,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.050000000000004,0.5037934678691494,1,1.0197611868301066,0.9702127752406138,1.0,0.9734457249159637,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
32.1,0.503932022852237,1,1.01997074515828,0.9692349790925884,1.0,0.9724758400343498,-0.06655687967991085,1.0046963026792064,dt,0.02,-0.2
