path,seed,s_final,err_real_mean,err_dos_mean,err_fdi_mean,time_in_dt_ratio,tube_violations,dos_windows,fdi_windows
freehand_20250908_111237_04,741021317,0.5665627395296413,0.05109962830801416,1.4547473114961869,0.5034297294037587,0.42791666666666667,19,6,2
freehand_20250908_111237_04,11013841,0.6867862205528513,0.063381659319042,3.244268056954748,2.128351860715963,0.5845833333333333,18,5,5
freehand_20250908_111237_04,769964218,0.5563607075859376,0.053016258682274546,0.971747870409767,1.6168240083968162,0.5166666666666667,41,4,6
freehand_20250908_111237_04,438982988,0.5253352641261418,0.053338566320837444,0.5008935878858155,0.763689474366541,0.5266666666666666,7,4,5
freehand_20250908_111237_04,520305993,0.7007563758457037,0.04373724440246542,2.751516288612967,1.1787506867875668,0.51375,0,5,3
freehand_20250908_111237_04,154722345,0.597554635870027,0.0403642286844326,1.920551548373476,1.7952517727999566,0.41541666666666666,12,3,4
freehand_20250908_111237_04,450473609,0.5255858364928931,0.0498491275697349,1.7144311907971213,1.538737641703633,0.5170833333333333,11,3,6
freehand_20250908_111237_04,286434165,0.6657959502899724,0.035665530359177765,2.26311591434577,1.32886878178482,0.4041666666666667,0,5,3
freehand_20250908_111237_04,15615303,0.5394640853642365,0.049619569508137486,0.5155650035511059,2.130963363161248,0.46958333333333335,6,3,5
freehand_20250908_111237_04,227403705,0.46296715022578677,0.054369897460150654,2.2330167930354876,0.8966178951820604,0.4558333333333333,2,4,5
freehand_20250908_111237_04,252273646,0.7148423777576758,0.03498337661080359,1.5289242651488417,1.2364586814518395,0.47,5,4,4
freehand_20250908_111247_05,203718427,0.26738024668117405,0.031933263658109945,1.5938955533174206,1.348603437406633,0.4775,0,5,4
freehand_20250908_111247_05,110673228,0.2740346692279673,0.0642810521291931,2.408814785926166,1.8775213614564223,0.6483333333333333,20,5,6
freehand_20250908_111247_05,348999547,0.2740346692279673,0.07745064012422236,2.2658349626838055,1.3382017744299985,0.55875,0,5,5
freehand_20250908_111247_05,265455887,0.2740346692279673,0.06242139024342618,1.847030528120553,1.7361171727033426,0.49333333333333335,0,5,4
freehand_20250908_111247_05,360064946,0.2740346692279673,0.09072732370774816,1.3204773231966356,2.006690335243436,0.57,84,4,6
freehand_20250908_111247_05,41411141,0.2740346692279673,0.0730761494245087,1.507398140012602,2.057341346749345,0.5366666666666666,0,5,4
freehand_20250908_111247_05,529385288,0.27403358875079936,0.037070584747786434,0.6697915402331057,1.2828533775859479,0.5041666666666667,0,5,5
freehand_20250908_111247_05,33744940,0.27403466671379567,0.05199976263866196,1.8774827658226794,0.8539597578868563,0.6170833333333333,0,7,5
freehand_20250908_111247_05,993762186,0.2740346692279673,0.0760401887402554,0.8742631012523047,1.3186990496119633,0.49541666666666667,56,5,5
freehand_20250908_111247_05,564698741,0.2740346692279673,0.10502871312719457,1.8411523703596315,1.6763759383769201,0.58375,0,7,5
freehand_20250908_111247_05,682908813,0.2740346692279673,0.07293630126821832,1.2919493251294494,1.0721932811898756,0.5704166666666667,0,6,5
freehand_20250908_111247_05,281801161,0.2569054454552755,0.04230118381639824,1.3678782445345188,2.0279780318864655,0.5004166666666666,0,3,6
freehand_20250908_111247_05,452810625,0.2740346692279673,0.11037634721604957,2.2346401282084623,1.6652320893893793,0.58,0,4,5
freehand_20250908_111247_05,944142331,0.27403466922790587,0.0438878295950198,1.8989547430559814,1.9200521258037475,0.5441666666666667,0,6,5
freehand_20250908_111247_05,412006902,0.2740346692279673,0.0632489753433476,1.3760447166751824,1.6707098880934146,0.40875,0,3,4
freehand_20250908_111247_05,645977282,0.2740346692279673,0.1818737867160541,2.3439703233820564,1.7798660323146445,0.7216666666666667,210,6,6
freehand_20250908_111247_05,673503567,0.2740346692279673,0.10077791084925203,1.669449657000838,1.3104972874558107,0.5525,243,5,4
freehand_20250908_111247_05,369507478,0.2740346692279673,0.05303228797311229,1.997127280466963,0.6646301707358971,0.6116666666666667,0,6,5
freehand_20250908_111247_05,565590580,0.2740346692279673,0.09896692320777888,3.020235730439231,1.8411206287995772,0.60125,48,4,6
freehand_20250908_111247_05,677152222,0.2740346692279673,0.06678274614936297,2.403029025536934,1.6862290761401981,0.5816666666666667,2,6,5
freehand_20250908_111247_05,847447384,0.2740346692279673,0.07695370774413168,2.005897830557377,1.9847165493200385,0.5770833333333333,0,4,5
freehand_20250908_111247_05,178357635,0.2740346692277681,0.03785703583339716,2.157758121444494,1.531323988334409,0.3954166666666667,0,4,5
freehand_20250908_111247_05,984435456,0.2740346692279673,0.06689113242932562,2.5814570231077942,0.9978916278770186,0.61625,1,6,5
freehand_20250908_111247_05,603425421,0.25735050812792065,0.035783992507975454,2.916657077048229,2.243319972013341,0.4816666666666667,0,3,6
freehand_20250908_111247_05,395592171,0.27403466922796393,0.05563090174438649,1.744298282319448,1.116461052232719,0.5958333333333333,0,7,6
freehand_20250908_111247_05,591881448,0.2541988260052812,0.048538765536438364,2.0996841418461845,1.7767968884752703,0.44583333333333336,20,3,6
freehand_20250908_111247_05,944683484,0.2740346692279673,0.12983154107193848,2.033549735731143,1.4713946458133405,0.60375,208,6,4
freehand_20250908_111247_05,327457981,0.2740346692279673,0.07806302256271377,3.7860548821154922,2.238834168681801,0.59625,22,4,6
freehand_20250908_111247_05,532998899,0.26802073254127157,0.041346722723324056,0.7744086849573061,1.662450803898937,0.48083333333333333,0,4,6
freehand_20250908_111247_05,269057559,0.2740346692279673,0.04966394994746606,1.1526557584258261,1.6008360875622392,0.43083333333333335,0,3,4
freehand_20250908_111308_06,777124561,0.5754170246319374,0.094249591574309,1.4198902944412164,0.8175953969814524,0.47791666666666666,135,6,3
freehand_20250908_111308_06,545616665,0.5300630430727588,0.06449499289161216,1.4916223829793236,1.5297750575020856,0.3754166666666667,39,3,5
freehand_20250908_111308_06,308589873,0.5070564929104541,0.0933912607753919,1.1688993451194543,1.7132224596611294,0.5408333333333334,27,4,6
freehand_20250908_111308_06,744778674,0.688735035511593,0.08697426330627339,1.820608004556267,1.4303753710278309,0.6241666666666666,46,4,5
freehand_20250908_111308_06,206968813,0.6463199241450148,0.11365105306107057,1.626444517037626,1.381120465793778,0.47,181,2,6
freehand_20250908_111308_06,477023893,0.7101264259823169,0.09242241895450522,2.184640937323149,1.0236959007097988,0.5445833333333333,136,5,4
freehand_20250908_111308_06,162530424,0.8099792373024571,0.07239365883644584,2.3648539270956515,1.5189270655412042,0.5341666666666667,23,6,6
freehand_20250908_111308_06,404697371,0.6962579313826598,0.07053766687289117,1.7456628467079292,1.0982523929282806,0.57875,106,6,5
freehand_20250908_111308_06,286551166,0.6995980670939269,0.08424778436464121,1.7074281754154692,0.8198816659754107,0.5395833333333333,133,5,4
freehand_20250908_111308_06,855210343,0.754906095032458,0.08576251011541786,1.9655836567417675,1.141499221130921,0.6516666666666666,92,7,5
freehand_20250908_111308_06,815536762,0.6995979423326887,0.05989989673542495,2.6455082633625255,1.842923013858526,0.50375,3,5,5
freehand_20250908_111308_06,300236388,0.6699489945937493,0.1417904685318081,1.3047705638791864,1.6144134354462827,0.6383333333333333,241,5,6
freehand_20250908_111308_06,678697931,0.6713151826055418,0.09720366954393209,1.8502555744071985,2.6073260234307845,0.6333333333333333,138,6,6
freehand_20250908_111308_06,410997649,0.6106398090338355,0.08020248386837124,2.222105237425369,1.642923760526302,0.5675,132,6,4
freehand_20250908_111308_06,976810690,0.6012247996474803,0.09699123889284325,1.9076028759216366,1.9360488629535906,0.47833333333333333,211,2,5
freehand_20250908_111308_06,519259810,0.6723027308059742,0.07095025964846834,2.6371327223815397,1.613777985218365,0.5008333333333334,38,5,4
freehand_20250908_111308_06,407044783,0.6986483329996097,0.09472368568075258,1.845915664878418,1.4956733130178,0.60625,94,6,5
freehand_20250908_111308_06,587286554,0.698595985387703,0.13236115586145733,1.8787619089430267,2.609213509605485,0.6441666666666667,251,6,7
freehand_20250908_111308_06,614675862,0.6607037961686945,0.064487376077586,1.5861186377973455,1.0176819310115857,0.4575,12,5,4
freehand_20250908_111308_06,935794171,0.6538816509497676,0.06929674558424873,2.1410631342433093,2.5670367252354267,0.5929166666666666,23,7,6
freehand_20250908_111308_06,590520598,0.6072286942547798,0.1449008333304196,1.6281622350592784,0.6786055234399719,0.4845833333333333,333,5,3
freehand_20250908_111308_06,832692173,0.6757393408815844,0.10692363956496354,1.2057702743791308,1.8261900149507868,0.6420833333333333,210,5,6
freehand_20250908_111308_06,212275335,0.5256952156844082,0.07082645505221617,0.9718021681076252,1.1006212964060471,0.49083333333333334,48,3,5
freehand_20250908_111308_06,771994834,0.6346588884496598,0.06723308029298991,2.1333790839464246,2.779562477731697,0.465,24,3,5
freehand_20250908_111308_06,245732953,0.8571394898070247,0.0640033249109509,2.520286333706253,2.408446376865543,0.5916666666666667,17,6,4
freehand_20250908_111308_06,513691154,0.6073933673422199,0.06518914373406894,1.666293113681503,0.812436343797286,0.37416666666666665,65,3,3
freehand_20250908_111308_06,186820,0.6995981758986256,0.06738258388291567,2.07242368758223,1.6952290717401253,0.54875,15,4,5
freehand_20250908_111308_06,227330060,0.7213342426301743,0.09098200768904122,2.6535661937305353,2.413156283792317,0.6125,95,4,6
freehand_20250908_111308_06,887800298,0.6766468301671227,0.0819474489956253,1.6152927888849697,0.7849281014487528,0.5829166666666666,92,5,6
freehand_20250908_111308_06,539822075,0.6920353161364933,0.059905950678344054,1.8172614748904217,1.0664263530575624,0.48,5,4,5
freehand_20250908_111320_07,31208606,0.7502581279206575,0.03898126682689733,1.7750760257748062,2.943245507948112,0.5958333333333333,28,4,7
freehand_20250908_111320_07,334211706,0.6867060945507752,0.026358520948152737,1.8048285044670502,1.9338226102190583,0.6058333333333333,0,6,5
freehand_20250908_111320_07,886544711,0.787442955644161,0.03189771191226788,1.055047911693622,1.2814579330479063,0.4370833333333333,0,5,3
freehand_20250908_111320_07,910395183,0.6902156995882055,0.030361096022457287,3.0371016710618424,1.296589980420079,0.5791666666666667,0,6,5
freehand_20250908_111320_07,30595627,0.6948690758209889,0.03689468305099411,4.625230780900967,2.819666402249271,0.6204166666666666,0,3,7
freehand_20250908_111320_07,195641019,0.7729198708689297,0.032971631871115376,0.9320103609378807,1.1685613153285415,0.47625,0,4,4
freehand_20250908_111320_07,893259488,0.6726872599820812,0.029025435352959535,1.3531967440460435,2.742190190158698,0.5804166666666667,0,5,5
freehand_20250908_111320_07,456627386,0.7223699698069088,0.03794653210690673,2.7514180969317135,3.3700067061517944,0.5675,0,5,6
freehand_20250908_111320_07,186123460,0.7709963569506403,0.039506770736256226,3.388758382600606,2.4030107592705376,0.455,26,3,6
freehand_20250908_111320_07,353663341,0.7505234203780915,0.03306874494045311,2.1703115249073472,2.6567809726389195,0.5833333333333334,0,4,6
freehand_20250908_111320_07,721917967,0.7120222506546701,0.030791813651786494,2.098681700719095,2.410458406183754,0.60375,0,5,5
freehand_20250908_111320_07,552294590,0.6640281048398615,0.0245370205998316,1.0189052709910933,1.553091169735788,0.5779166666666666,0,5,4
freehand_20250908_111320_07,883523581,0.7314316179552447,0.03171609528158534,1.6717802866908038,0.9674925181202153,0.5016666666666667,0,5,2
freehand_20250908_111320_07,442428960,0.7751752880172167,0.030881404954044907,2.5174753719915155,1.5966903565701869,0.5520833333333334,0,6,4
freehand_20250908_111320_07,733956413,0.672600503912521,0.02885507306988759,1.4508573409561567,1.9443332633934247,0.43875,0,2,5
freehand_20250908_111320_07,532422096,0.7223030161720754,0.02853109653357942,2.4287105028703544,1.2072051790242113,0.56875,0,6,4
freehand_20250908_111320_07,748813963,0.7925822221095068,0.04079134612704979,2.0149243426865495,2.3569723246667538,0.6066666666666667,0,7,5
freehand_20250908_111320_07,242638256,0.7463300861683425,0.027933945000116176,3.9601443387200956,1.72138417678128,0.47375,0,3,5
freehand_20250908_111320_07,463957908,0.7095762461231228,0.02872253937877679,2.8293666764254684,2.1312567262093407,0.48291666666666666,0,4,5
freehand_20250908_111320_07,439734845,0.6684831585039795,0.030382034162748213,2.3092668178837603,1.9236773633862942,0.4716666666666667,0,3,5
freehand_20250908_111320_07,928348865,0.6888107989237255,0.031735566490651256,2.425068528294477,1.4574473444578597,0.6979166666666666,0,7,6
freehand_20250908_111320_07,722555971,0.758017905374618,0.03633668792031746,2.4846440129739653,1.2435703564126164,0.585,0,6,5
freehand_20250908_111320_07,590556130,0.7362249934947261,0.032076443611528775,1.3730674940081409,1.976875681492507,0.69875,0,6,5
freehand_20250908_111320_07,106952357,0.6855879826489977,0.028812701318892842,1.8118906119518738,2.6177982886160764,0.585,0,4,6
freehand_20250908_111320_07,584509940,0.7305814467521332,0.028060435248851375,2.036876974135458,1.9109103596868264,0.5579166666666666,0,6,5
freehand_20250908_111320_07,827975050,0.7839911321919611,0.03599246913384436,3.5898205201532853,1.4923883994181744,0.5625,0,5,4
freehand_20250908_111320_07,342426881,0.6684359045985496,0.03203029858326849,1.103064349881068,1.8504787249682189,0.5254166666666666,0,4,5
freehand_20250908_111320_07,512056057,0.6642705240305946,0.02459798779492199,1.4185790227346706,1.7861915780759103,0.41291666666666665,0,4,4
freehand_20250908_111320_07,828767832,0.6688149579790632,0.03380445485717465,1.9849728855906006,2.247121687030075,0.6908333333333333,0,5,7
freehand_20250908_111320_07,199781387,0.7821060925842845,0.03801080420943795,3.153147449622393,2.1391207755722266,0.5504166666666667,0,5,4
freehand_20250908_111328_08,723461171,0.7514171613446943,0.07619669284786909,3.950451374571392,2.3276859961880474,0.59,81,6,5
freehand_20250908_111328_08,153662862,0.5927625695549402,0.07395528875319149,1.6642498260833265,1.6304409412765999,0.5979166666666667,0,6,5
freehand_20250908_111328_08,845223085,0.6615701784012007,0.0393464968858902,3.7757334507386457,1.2298344132158103,0.4354166666666667,2,5,4
freehand_20250908_111328_08,112764564,0.6773089908253669,0.06474529365085273,3.055735086519961,1.8855888696654162,0.5966666666666667,6,6,6
freehand_20250908_111328_08,700019006,0.7363876616539581,0.06100084745028187,1.9758776704558325,0.3381428887912147,0.5616666666666666,50,6,3
freehand_20250908_111328_08,343560887,0.7723767365864163,0.05849991039401375,2.5393561167106697,2.3331714385669446,0.6254166666666666,4,6,6
freehand_20250908_111328_08,762969144,0.5888656107343552,0.05766998402975921,1.3676586228884116,1.8866336477905767,0.56375,1,6,5
freehand_20250908_111328_08,140969335,0.7667439024903699,0.06831761926033435,3.5303198163808065,0.9854132228794535,0.5416666666666666,41,7,5
freehand_20250908_111328_08,11345528,0.6772682620315044,0.08595366336183413,2.9417112054817554,2.5273941636476644,0.58375,12,5,5
freehand_20250908_111328_08,654937538,0.6396676265901623,0.037387570598093396,1.4891990054582611,2.6052089314547104,0.4791666666666667,0,2,6
freehand_20250908_111328_08,84309811,0.8394660354668144,0.06988669990400667,4.521384431068247,2.012910585949179,0.6308333333333334,78,4,5
freehand_20250908_111328_08,618384688,0.7086023150530756,0.0798022108365418,2.141579999078292,1.6269874746468485,0.7195833333333334,34,6,5
freehand_20250908_111328_08,879926831,0.7027622010841162,0.06781742953975185,3.197061391459375,2.4406719783362543,0.6470833333333333,95,6,5
freehand_20250908_111328_08,193373191,0.7061933456418199,0.07183259011733709,3.7235330554445922,2.574033293055426,0.6616666666666666,58,6,7
freehand_20250908_111328_08,117531022,0.7736056962324955,0.04635110327446172,1.172839795997423,1.2130859891578896,0.5154166666666666,8,4,4
freehand_20250908_111328_08,739560964,0.8201659793639727,0.07162968704012079,3.9851793529649444,2.206934093765916,0.72125,34,7,5
freehand_20250908_111328_08,460430596,0.705750517856521,0.05491188778234684,3.5682485845941954,1.314308753103692,0.6458333333333334,7,6,4
freehand_20250908_111328_08,611370573,0.6201153350961424,0.050493671053051976,3.638591856377978,1.955712835243254,0.52875,19,5,5
freehand_20250908_111328_08,135261794,0.5745068305945714,0.061964043757660944,3.9126187339144054,1.5089058300143583,0.575,2,6,5
freehand_20250908_111328_08,820171400,0.6857904603327605,0.05823929111495486,2.034202164317032,1.4151110841661172,0.6604166666666667,9,5,6
freehand_20250908_111328_08,140205103,0.658184063416051,0.05091558206377633,1.8026783157769368,0.8074237991070876,0.4354166666666667,0,3,4
freehand_20250908_111328_08,821517783,0.7071510747965386,0.07086087221881664,3.540666164689789,1.5370082601262904,0.62125,9,7,4
freehand_20250908_111328_08,113016400,0.6047330782863393,0.05963361171996132,2.7088519290649984,2.128555604426902,0.5454166666666667,26,4,6
freehand_20250908_111328_08,719893466,0.5679682372196266,0.05447994668233939,3.569001342222305,1.018955541026516,0.44666666666666666,25,4,3
freehand_20250908_111328_08,666049010,0.7793819620465984,0.06056006762095632,3.8456567028243787,1.826786093059418,0.49291666666666667,42,5,4
freehand_20250908_111328_08,533207280,0.613316126753295,0.045601760526790075,1.6060631063055233,1.0564976235376684,0.5095833333333334,19,5,3
freehand_20250908_111328_08,673166588,0.572575362974842,0.06452390492125346,1.4465764413103033,1.6591479185640732,0.44,122,5,4
freehand_20250908_111328_08,195374525,0.746223158726207,0.04990011581908964,1.0594880697421398,2.4741650735700365,0.5466666666666666,0,5,4
freehand_20250908_111328_08,666955803,0.656151245027774,0.05997147440745685,2.6718723740259724,1.6963899071671615,0.5983333333333334,32,6,5
freehand_20250908_111328_08,418579248,0.7640531735204504,0.05233248148299669,3.7087798877321636,1.0327876037853514,0.6083333333333333,0,5,5
freehand_20250908_111342_09,187520339,0.6202096178898951,0.054240327626714685,4.603527958384825,1.3010918580693613,0.68,72,4,7
freehand_20250908_111342_09,747337647,0.5088621477363253,0.040864218411337264,1.4284286367598062,0.286060082815573,0.34,0,3,2
freehand_20250908_111342_09,230954782,0.5337212563814745,0.028741120314167715,1.305530713021654,0.5119032346249698,0.43375,0,4,4
freehand_20250908_111342_09,570940922,0.45603566388042993,0.04975249944512331,0.8796006925150694,0.5471046098605187,0.44625,28,4,4
freehand_20250908_111342_09,838852648,0.6450434497647886,0.06465640077436449,2.149436878896968,0.6985860965995015,0.705,38,7,6
freehand_20250908_111342_09,546532187,0.48539784163167926,0.04005923258648638,1.6766088940329604,1.1927158011429337,0.6208333333333333,0,6,6
freehand_20250908_111342_09,590629819,0.5784217761937933,0.035308118786319426,1.2453225070955356,0.6945836095673072,0.4895833333333333,0,4,4
freehand_20250908_111342_09,308763361,0.4445145320602854,0.04944697962300758,1.5863328123713873,0.838630288715626,0.5304166666666666,63,5,6
freehand_20250908_111342_09,388248772,0.5561504554591792,0.052019018456313376,2.293663057101459,0.6223166175372509,0.5775,70,5,5
freehand_20250908_111342_09,222887270,0.47672148272252457,0.030824040681803697,1.0317566821876338,0.6381354704299766,0.3675,0,2,5
freehand_20250908_111342_09,593266295,0.5982944238726712,0.04479299801806037,2.0641968359247365,0.7185315700485067,0.5054166666666666,6,5,5
freehand_20250908_111342_09,678208709,0.5069377187610611,0.057210809880865084,2.046140426209788,0.4254126505499126,0.5420833333333334,76,4,5
freehand_20250908_111342_09,971419786,0.4356013953364691,0.029077272292199037,1.09235374252295,0.5536976193397,0.405,0,5,3
freehand_20250908_111342_09,760479488,0.47114574670378956,0.039292993606707564,1.4452767028570694,0.7848727301691066,0.48125,0,4,5
freehand_20250908_111342_09,349960411,0.5894559394241593,0.046568071164155074,1.4686272198458252,0.9708280205141617,0.44666666666666666,0,3,5
freehand_20250908_111342_09,15725871,0.44750197931474406,0.028595620379832643,0.5550954586878928,0.20341075039930887,0.2504166666666667,0,3,1
freehand_20250908_111342_09,603721162,0.511963451730169,0.050810440088222525,0.9066903575897133,0.7699940899288538,0.5229166666666667,0,5,4
freehand_20250908_111342_09,882120104,0.6865419423085677,0.05297665951461798,2.7177212523173893,0.7507556630713935,0.5891666666666666,31,6,5
freehand_20250908_111342_09,397424554,0.5550393660419471,0.035496073239177924,1.0895591219765743,0.6400741097772866,0.5120833333333333,0,4,5
freehand_20250908_111342_09,998237632,0.6620962517280342,0.05161307726873628,1.45033983584622,0.6387731387631218,0.6604166666666667,1,6,5
freehand_20250908_111342_09,396195993,0.6211665161912083,0.05506831093931946,1.932793896167131,0.7499765769447508,0.60625,70,7,4
freehand_20250908_111342_09,514603977,0.47976091050564634,0.045379240337395745,0.9795697450922167,0.2641889595303151,0.4270833333333333,2,5,3
freehand_20250908_111342_09,644513929,0.5829862367844264,0.036933544075937415,1.2925177163080561,0.9142834763107851,0.47,0,5,4
freehand_20250908_111342_09,324604788,0.5893131150397224,0.04845987477350686,1.690194759750862,0.5273061305797865,0.41583333333333333,69,4,4
freehand_20250908_111342_09,973116008,0.589867063031704,0.04461223192817651,1.6470686094235707,0.8823898924457345,0.6104166666666667,0,6,5
freehand_20250908_111342_09,750722298,0.6135791445478787,0.05220113524817484,2.453407457554819,0.5239473086032275,0.6929166666666666,5,7,5
freehand_20250908_111342_09,70892207,0.6488252220462394,0.0515814474441147,1.8506175661677928,0.5377198772456233,0.6383333333333333,27,6,4
freehand_20250908_111342_09,612030073,0.4513493807169052,0.04032237461967214,0.8375220118481237,0.5368430167333464,0.4275,0,3,5
freehand_20250908_111342_09,988601020,0.5933901723779019,0.036084870083979495,1.9184113094495312,0.5026586040822201,0.5841666666666666,0,5,4
freehand_20250908_111342_09,203141622,0.4946060223474871,0.04120898649833864,0.645972577971339,0.6851051473864794,0.43291666666666667,57,4,4
freehand_20250908_111356_10,750829290,0.5748365451419034,0.6030646425589593,1.425954165439573,2.2565514673441758,0.6145833333333334,1538,5,6
freehand_20250908_111356_10,976785458,0.6715808506532541,0.6214858317490202,1.2738710752017433,1.083323309513196,0.41458333333333336,1158,3,4
freehand_20250908_111356_10,31107453,0.7541539135163241,0.6117945857267569,1.9653979980634835,1.8754219047819711,0.6304166666666666,840,6,5
freehand_20250908_111356_10,49191686,0.6454676700610655,0.7675246840149379,1.1231426718306563,2.465595255462087,0.53875,1342,4,6
freehand_20250908_111356_10,561298747,0.8297497181186173,0.4864341950812052,1.2912351874921255,1.1883347338458832,0.5195833333333333,673,3,6
freehand_20250908_111356_10,655931858,0.5042494179402203,0.9568582530526796,2.369532924909323,1.9819818230738713,0.5145833333333333,1750,5,5
freehand_20250908_111356_10,728994082,0.3725908459446555,1.086890914844272,2.922167184834102,1.2075421520089524,0.58625,1713,7,4
freehand_20250908_111356_10,837808364,0.7252141314955238,0.40253940748475914,2.8269825004019853,1.2234542511608315,0.5066666666666667,887,4,6
freehand_20250908_111356_10,934075863,0.3725908459446555,1.1338038890391973,2.9652798505915285,3.002181607375647,0.6316666666666667,1722,5,6
freehand_20250908_111356_10,9793119,0.6781739177527035,0.5216752660748989,1.4913521639506901,1.5025574258092993,0.61625,1015,7,4
freehand_20250908_111356_10,909797004,0.8417482627545139,0.5025386024389623,2.0989440179858723,0.8738935615879095,0.5141666666666667,716,5,4
freehand_20250908_111356_10,650161679,0.3725908459446555,1.1419916889298702,3.038919460819142,2.2253192280809753,0.6154166666666666,1878,6,6
freehand_20250908_111356_10,987123111,0.3725908459446555,1.0997357567097321,0.7249302212475315,1.9526038025299064,0.42083333333333334,1872,4,5
freehand_20250908_111356_10,992185760,0.8756450358684251,0.4528048944271921,2.3233137848053382,1.0048508395429876,0.6275,576,4,6
freehand_20250908_111356_10,916388140,0.3725908459446555,0.9741218369273917,1.4459241910003653,1.818533287697453,0.46208333333333335,1686,6,4
freehand_20250908_111356_10,296630794,0.7690405106819778,0.3304730431607288,1.7382695008684073,1.0359294360438387,0.46416666666666667,731,5,4
freehand_20250908_111356_10,879306563,0.3725908459446555,1.151261572388393,3.198920446915871,2.342164937068353,0.51875,1759,3,6
freehand_20250908_111356_10,904000457,0.7258132088778309,0.3869569105369226,0.8444768347761715,0.8779015701643137,0.39791666666666664,487,4,4
freehand_20250908_111356_10,693682908,0.7278723705780483,0.7342770761434037,2.152330333237309,1.632457536025464,0.4891666666666667,985,3,5
freehand_20250908_111356_10,101051937,0.3725908459446555,1.0577620911232721,1.7099408069765036,2.216714769592012,0.5741666666666667,1849,5,5
freehand_20250908_111356_10,938164480,0.5834413111201273,0.5553436805531232,1.7711490852093468,1.4519920062522393,0.5058333333333334,1346,5,4
freehand_20250908_111356_10,228689820,0.8028318534751444,0.4798009001452772,1.2319920217090774,0.891577059347406,0.5725,683,7,5
freehand_20250908_111356_10,281501939,0.8713221665833313,0.3707117876540494,1.2145231114803312,0.7385745303036122,0.49333333333333335,537,4,4
freehand_20250908_111356_10,482222097,0.8053986231432773,0.5516585435014595,1.800812534370048,1.0942662827876881,0.5229166666666667,807,7,4
freehand_20250908_111356_10,202381211,0.3725908459446555,1.1673422926037595,2.76993100344158,2.1821008868487737,0.5266666666666666,1845,3,5
freehand_20250908_111356_10,764535302,0.3725908459446555,0.9689523037706134,1.5931899323831085,1.152468293730329,0.43083333333333335,1845,5,3
freehand_20250908_111356_10,953409990,0.7081471661098326,0.7796420201230945,1.2735767707135202,1.6666952588459887,0.6729166666666667,1059,5,6
freehand_20250908_111356_10,717622648,0.8561643000426882,0.43509949600003023,1.7904718159444273,0.7605976393451699,0.47333333333333333,559,6,5
freehand_20250908_111356_10,800763177,0.7034406988691343,0.5890484259134741,0.971234874851609,2.0148723407383446,0.5870833333333333,888,4,6
freehand_20250908_111356_10,584499285,0.754337795058111,0.3645610172469249,1.9112501747647335,1.3441149833525472,0.5891666666666666,703,4,6
freehand_20250908_111405_11,641381099,0.829597194571724,0.04989073437174169,1.4475216606668233,0.21983487277012329,0.495,48,5,3
freehand_20250908_111405_11,534580564,0.7944448510122362,0.05370833894321418,1.3662482231402189,1.8741321086550506,0.5925,0,6,5
freehand_20250908_111405_11,223035262,0.7692663780024275,0.043446993084234,1.7210015563736882,0.5617539528582439,0.61,0,7,5
freehand_20250908_111405_11,43043373,0.7765608832251256,0.03678668129278697,1.0752772774223787,1.3426479968318445,0.5470833333333334,0,5,5
freehand_20250908_111405_11,129895878,0.7276345968111491,0.04587492086923578,1.146209400088445,1.3895207306056954,0.5358333333333334,29,3,6
freehand_20250908_111405_11,215864903,0.7068224035097593,0.03583300150169168,1.2958424791860368,0.7402009176537071,0.49083333333333334,0,4,4
freehand_20250908_111405_11,717830789,0.6635357941063479,0.08454863735325861,3.3109282286717696,0.6865951433591173,0.5825,79,5,4
freehand_20250908_111405_11,383395002,0.8005622100119458,0.04795517650392326,2.2539748350834583,0.7949308464547701,0.46541666666666665,60,6,3
freehand_20250908_111405_11,259260544,0.6613446366052991,0.035661698309355845,1.4834277485733376,0.9895757496792671,0.39458333333333334,0,3,4
freehand_20250908_111405_11,279011797,0.7883107920225311,0.05577821189000269,2.220178264687124,0.7008291496363931,0.5541666666666667,27,5,4
freehand_20250908_111405_11,652280568,0.8440595194334028,0.0704476831015495,2.837811558890788,1.024905856052026,0.6504166666666666,61,5,6
freehand_20250908_111405_11,297866482,0.7961584955165849,0.05150867644384179,1.6066163014503874,1.4177038524431482,0.5129166666666667,8,4,5
freehand_20250908_111405_11,604199117,0.8324989839365444,0.053457288425177864,2.5500886093711688,1.4951774353431606,0.6308333333333334,52,4,7
freehand_20250908_111405_11,209748179,0.793308335649876,0.06440502695304441,1.738701275735891,0.72048733831545,0.4575,16,5,5
freehand_20250908_111405_11,252182655,0.8444160523580065,0.039382403260875096,1.0617829349077033,0.8180469982192974,0.5316666666666666,25,5,5
freehand_20250908_111405_11,874402905,0.8371619256403907,0.05495670531903625,1.5036823603944725,0.8397860114622785,0.6358333333333334,63,6,5
freehand_20250908_111405_11,980568102,0.757699785621809,0.04189275139816474,1.83740096097422,0.9521334481688966,0.5366666666666666,7,5,6
freehand_20250908_111405_11,661422128,0.657942439158463,0.040880629457058004,0.9346821134798043,0.6242879167147718,0.4766666666666667,35,3,5
freehand_20250908_111405_11,937082080,0.8575965154480737,0.04074411714552846,0.9797093915474143,1.4430876128799044,0.5066666666666667,7,4,6
freehand_20250908_111405_11,463171971,0.8256165200290189,0.07307565763911344,2.1218333493816908,1.0412831560449254,0.56625,111,5,5
